id,fecha,cantidad,tipotrans,cuentaorigen,cuentadestino,dateCreated,lastUpdated
885689,2019-05-15,257669.25485523386,ver,1YLdniNPDOx3NJVpXOjCVofLxBWqophFxWyIRiz5NDorMjzdK76wtIpGyyrod6uCUpLpWltLUVE4Pojlln0paDSfVaHGhiveINrY,dQiD1wv41Ngm21ZsQsCir311HXHAgllV,2020-01-07 21:59:50.382337,2020-03-28 21:39:59.661135
683717,2021-10-07,323898.3857200058,nPeC9qd,rBoS0uHnHxn9S6j4jFEweqdBJX5akQt4mH0sEL1kcibBIMDLcrCU9kiwBFeWSw7OfFwQbE33nyZozy6713isVBI3zJRxl35jjqANKCqmp,s3BPv1aUpuV1J8XQDtfyFfYNXL51heo8GribXtlmGiNdiPscmPKbFP8mbK91TiOJGM8L1fletSR0KCVDvXLXg0rEMMAobGBxLKcVnhhKO3mq2SP4xLlFUSrRGKzTLMvz5pcidordiM53SsWLQhXyG7SQqgJIX2yhdA8q88aTPz48mk3XOjxmqfXdzpmJktm2enW7473Eu9D,2020-01-24 19:59:44.136284,2021-05-25 02:08:53.914825
386655,2020-03-04,215993.50338901492,SNdvKVGBB,5a8LgqLFWKBYhkqV0Am9HHlOJI6mL8BHhuF5Cabi8jmy1xC2KV7tBLqyuYqJzsBG,CoIjVmD2SEsIVw1tbBf3VcNSex7SiHNSrV6taCWJG0BCTqrWnMH2WdiSSNSqNY8rSRRgbR,2023-06-21 02:45:19.769440,2023-11-24 12:02:05.926253
98018,2020-07-03,982388.1621245263,4f0oLPls,mip7P23G8qjNxfzG8Nb4kb8jhmLUdq6oD7ef8tfghUR9tNl89n,Hp0Es5SMIR4J4Wi0by5JGHEU7IQtpP00Pu8aigG1iHajeKqCmlXZv9Rja5Be9Mx4FJTdGca4XSW9Hlaut4dhb4Mvkk6K9sDbNRSUYTKnoD5joUE1fMQAqi2OaQgCDCrt8t7xbIUtlmBHyIB,2023-05-22 08:37:35.982627,2020-05-26 17:46:35.033568
856694,2023-05-10,510718.60954082204,z5xONtCYE,holwybPvZWo5qBPrsygugktZwmR0e9zi9xKl6GzHYeRF01m3bDO6Qyypk0,zgEcjUQxAlGtzdlgEqdZmdR6,2021-01-22 02:44:46.813848,2021-10-20 07:40:09.350133
192150,2019-04-11,118711.2364878313,vVkJzjA,uUZOlVpCJpFX1xpK5BIlXBbVFXtbI2Oq7YZMNaBtnKI8EpRQU3m2UI2CwD4AJRjjxLm15Gea1W2yVhq0xPZPTLFscbjnT11Yx4RxNSl6whpQ2yODOulCXk0v4v6pQoClQV7543me78fJJMEToU5UchQpB1YayzLzBAx9Tqbg2EqZQ4ntnYH4SaE2n01FVm9Pji4,dpoX4SNLHPJD96BIJZQeTz7W4U5ms479pjQ7oohFELCkpwcXnAjqExaTMc0QKZkobVSZLs3k9MhzxE8nCYZatpCccuaQRRKcekkHSl8f8zIs8mKeIjXabzU,2021-03-19 00:07:24.853077,2020-12-28 00:09:59.421902
681458,2021-04-19,796454.2191186034,X,nDtVi2GJpTJhUcP3v6SALbent3EdFTPMo9O3n9ifFKyjGF1HkhimCPbJDQs56HrYymta7k3KQ6FUBiFzjQl1EBxKCRTm,sbUjKq3gz98hRfx0Q51tDCiWlMX7q7ScPBZhkLZKr8BDXbWlcTfKpRyErMgR7JeJtijYKBx0Jyo0oMoQxxkSYJ9ZNgPPOjYPHt5CIfaHH4V6Ogs5NinPIt,2023-07-19 15:02:49.428045,2019-08-28 00:10:56.649568
491764,2022-06-30,430136.17307177454,SusJEOW,6hstDiqe1ZRKSeFDF5inz2TCS44LkCbAQu7A7AO5fyn2wBKvzaCu8qvISowHlyweW8CEaW57A28vmFjPneQiziKz4dPO9SVE9pgifIdLatSk8ci57HSzrwlwACI3hIWCLpYzfEUgs3t4p6uvtfwW7D9rJlzNm47dmLbvIsVPaLgg9j3oOL5DkU1slAYeAW6d3zsKwu1SaFrzyER7BFsex6,f6Yxln1zDCqoxutamDRexBienQpHakBYJVp5ZUiRoihe3h6JYBL8YYtKGLoHCaJrBSF9QO6Q5HAEYQsgl6ovkkADhFoWdTOMKvNl4TrFV9fcbrSxV0X4mgVBlGO0REH3AQrmCjwo71lXBTiZuaAN8tQctRRdJ8z6KlE8,2023-09-24 18:18:19.122227,2019-03-17 01:10:30.499240
695239,2021-11-19,239665.7920390026,vLa,eASekcafkdMZGhoyQ31E4bah0gRsxWDLKkQAy3mFiMRkMBLpHWBNd1dX64T1Jvj7K2Kt5EXVQ7HNbmL0Ki4FJUDE19HQDue4iEtJm1G7NUfgJLntod3Oc9whbyo4Oj18ECcEusE1LogwDh5hq4B9t0gy2mMsZXFdpFYRUovSHAqduoXxLUpZ5ttUBdhGcggErsQ1jlyje3lNXCs8VyAIKLHxaTMET5,fXXg4T1EO03YTG8NSVbuXfOGtmF4YRdSBEtQA6CvJTDvIYFHVBflMpELPRruU1o1echXGP6XcNrIhcjs3d6X5bG98wQLJ1gsxu3W690IDRCJLLvgTtBjVRzF9bDJGafVvo0xNWPBgVmiWM6ZBD6tFIKYdTyxIjQ6wQeMhHJxywhIPn,2019-08-09 09:50:20.007224,2022-10-14 20:25:56.612113
998050,2021-12-31,824111.0856107748,9,SCx5cMLvdJVDvZ0EUzHWkMlXdo4cIbILtdKsYdGAgvfxLUqQLPJY5zLGMGEGiRQoF3tPwizF0NvZ1fffjifLvOWqviMphpL0J4gzxbX4qGEbwbA,uLuQEro0S2D7,2021-06-11 13:17:51.227715,2023-07-15 06:34:25.426706
737927,2021-02-17,887858.9769866779,t,wiomC2LWjR2LDVb4x1QtHocHzWyw6w6H9raW5tkJd2Zlj31NWQOTersN0HXzS5WFjjKuU7F364vFZpgZ2TW4LosbE6oL6bcyzh6EkXSNq7sFWDyHQCFoHSkbS4Gj4rydYqw40XOqdf5lexOi0xfk0i1imgYj6u5cO6D5odeLd1W629HyXCoBPnQyavEKHEZLPJiA8,iSLZJUPbtJZ0q1FblnaSx89IbwHjE4mqbSXUBaTjBzpbRbkRn4aiMErl9jSNU66v2ZDk5rgoaLzY6OCmiF2MkbUMeAXxd4sf2L2ZguDgLNTpH4tD8TjbkXOLR1Va3Q4tx6HoTSZ1EGfjCgVBTVXHmPwuud3dtpAtZZ6yymbZQTcVKt1yEVMAOJpd3H0Iy59,2020-04-26 16:08:43.231555,2021-10-12 12:42:14.387974
882577,2023-11-22,162090.78237558322,zJSxWWT1eg,lRnLhAYrT7OgoEWWCbjv5U96vFjWDhCcaWtiMJMXwdAmysFAH807JYGeKLvixsKdvOXwO0lYTPMxNMXDOnt6Srsm0P89C6FUkitXGjmvvfvTDsnFOXc0i6OBNBi15ftcUrqZrqschll9Dkftxo1MRMCNoxYC8CQ61RuUQzpQF2eT4FI0IpJGebeg6ADyk4Bs4vdFZTCdk9iaRjPD6LAKy30wNcrSdAogFxdrmmU2EuxsnoqS5j,gtaaHHfGEE1EfzPER3IgHrx35MfNTuGD50xLl0CeCxXzEwoXQlCrLJc57L0MtQr4H4HBeN3Bnih7JSG4CGZgQKHXn3vNswEx8OMxfvI9m8xRBKy44jMmZN4iecciOSob1wEkZiDUCYdGQr0gJl,2020-07-22 18:35:18.056618,2019-07-28 22:57:39.867466
903718,2018-12-30,805232.9130419046,G,MMf7a3hQSIpOvd7RjUpZxCUhbL3Fdgoec,tDc2xvTdlVHpaWDX8PIID9BsMzX8EFQiGXGlaQNO4NuxpNLuk1E6ZXwCyaTXu66iDj3dCV2FQj5Qmm1P6Br19nrh7IABznsYIxX9NUVYKiUmxp5kHaQ1XLIRXqyzyCyzZrLnOo,2023-05-16 20:11:16.675336,2020-07-12 04:01:18.307065
637091,2023-08-25,718494.1257331761,Lu0b3IBo,ctTrlZZJw3C3Fcoe2FZwZXipIOCaSVOLNlCb5YSku2uM5sl2eb0svuZKmOkniCrn99hpu9iCghU,cRggJRL0iT41ANvvWB7e0pSljsohZRXmJ68VlpqN561LtZaTRhLZcGAZteh4YUtZQUIoyWATedom,2020-03-24 10:52:22.236178,2020-12-26 03:20:01.965318
818480,2023-11-15,902664.2901502469,sQhbiIV,qT4yznca1aGWC0FTpK9RbuRhn7SmXfqdqBR4XZt81NrpPDgzXanIxLlrQ2TljtPVvlaTZvhX7n6szEultv9nTJtOv04fMIcFbNrRUMgoKdbEe,Bfmm73G4ZIgYNKMYD3kqMFBNq1kBnIIpaJc1sdW3FH3z592mynsgK9rzRM90vH0F1ufvu7bAqz46XrBtJsrikUqE0fiP953ArPBVSji1RNsEE2ZeVNsLBWylxWWXI1WFaHv27zUI42jtfXZ58CZsZyDbXKJu6KBy5GAL9lX0io3jlpFahykkDJQR2rTfFKBux9MNoS,2023-04-21 00:36:36.116764,2022-11-29 22:37:18.713973
999134,2019-03-28,190793.9248385078,rgMHPx,TJJtvHzySZEke,G61CfrS,2020-07-18 22:02:31.146946,2022-04-10 13:02:09.354089
151921,2023-10-15,434353.8627057757,P6,0EqnBGZMOggpM0plTikHqqoUX8lHoycc7aoBOKIgY0HSPdM75c9PQSzLG,Z2qMgwkk2fpNXFfubcQtBBgT0LyfDpZAPLshi6DAV5BFSXVi9LjEd,2019-07-06 09:02:33.183933,2022-04-02 00:52:49.626731
329580,2022-01-03,744862.7160141548,xedaj,GGoQ05vMlttvymZ7dG6Lbs5NBeIlUOleSIAQmlwUSchoCsuYHVOcowF4V0s0EqJi5RDJzqnmygD9MusJ0idgTFBm6lxvoe6fbNFjXVIrLpvJR61SN5UPWut9RbwkPjsRNbJ9I2RsjTdOStUHRNzT76G8pzSDbC2aSOWS7BxE1h2yZiz2yfxJj8hpMOZ44xsTvBsxIRPIyh2wiETe15cNvNRGBpyvQHJ8iq5OOPJbsQGYJ7,fokBzN0COY0LnDx8cBw8lHykhHpPv2pdBvSqtBgX219KxDRRnLET0cDBkE78YuUBRXCthO5jXnplGMamfaG1UtJ8yaz22Alaq5HKSDYtjYFvzUKqYejssYKwNXnFZuvgF3NyZszYr5FnVj1dF7FNdcoCr9OsacqEYqkMFVZ5EBeZbFLrkya3tSraPQWJlScrsiyuNLeLTPWto0Bd2oJVsgUNFV,2023-08-03 10:32:49.935632,2019-04-19 10:06:21.188992
131043,2021-07-14,939763.6582510334,zZIqXFw,mGINQPBeqwXaf799QU9Zt3B79lMVrSrI5BH1in6bNU6IrEsHzWhwxVqxvNhUTfc4V3qefaZGv6HjqwNQ4WkC1Zxgd40OiN2uWSr379rIbfGD2uur30NSegbBvKtATm8GiNMTt1d8KKmjrUYZzQVHibE5zUjGzz8nxFMgHIxHAEWnBdo8n,DOh1gtXI5FSaC6rUnM2Wfi5uxc02Et7bIFZ812p62OWKoUj20HBgKI9142QeZvS0A5JZAO1jE1rsMwneuC4xtnoECLR0pvHMiAPHIQHDFvV2OyZaKL3OlXC1bkO9n1rtLGJ2VdVyTUjhUHhh4cuxZ6oKdMnsKFtkRDlOZmidlq3mKKqmCuZblWyo8iupms4q8p,2022-10-23 13:45:44.784294,2023-07-19 05:06:30.261760
203966,2020-05-21,491063.75733735244,Si5qAK5T,FP4TtL78Ym4YV0pgZN6ZDNYmIUqJw3Wsmggvy0vpkrfpt8PukexIHks7lNhMF0nKBNPsM1nCODpp14iWq4uOVM2VUuxxuS0lsr6HRDSfRjwDIM69vB8EosCu4cYSl63uGQzaYaXtoEutVJhzgyBXeuyNIOcuz59B12uhfoGsyjauGtX,ez5d6qTl6kLy9b24NzylpmBYpLVqzqSB,2023-01-19 15:21:14.640999,2019-11-10 20:37:07.084899
522251,2019-06-29,914140.9177785462,M,bWBxUo3jLBD9nujkAyJ4oNPxuno4oY5P4q0lTMui1qMLXLISvrjAtAllTI9MFzSdgzvnj5R2Wi0EB6BAi8sj1incKKRpUuyWruVWgoGl2xRkitgaqO3OxOOn3k738f8D9hVAJmNIB72VgBukLSbEvNj1Whrh57dZMhiZ6Rd5ybzbTyG3snEAsF3L5QlzpqG3KQDcEirzWidw9nKAoaNoUGC0QNVVVZT8c5htPR,zBNOTOFlmMvtmOZVN14WiEUBvKMgvZNjvIEdLVDiLo973bTNc,2021-09-22 15:11:18.075564,2020-03-13 16:29:06.753649
394976,2021-05-03,49806.419690785806,Y5s,rOoaU3DrOmW3LLHBygs5xhEODpwkgbcgwjVyquzyqBYqupLNrnr2FlonfDNKEZMSTEf5sEPjftXAFFybn1AEJtEnj6tXv09UScnM28j0NW2jd7NOspkLaDkEZppqZ78fouTdQEtc7TafoMMMPzkYByasDWatRj7NeAcAn4MWiDLPAbhrDR3AAYq3HIqtZwgoXBcnhvI2Xj0ETi0nOg1p86zMcu17QbHnKRC,AKc7MoIm3f2cZJDEAJTxtWqHMrQ1Xng67BOlfmUj0ygozdhs7Mk4X4ZjdmP9L1bgfiYOcTWQQ09lr1PVrNjwGhqTUNIOUo5qTAsKeS4cLuCr1mRuwl2hCkmzVAu2aUOS5phEZWMU81PR1zXTK4k6NONwQh3qM98rIE9Ym4wNfAhAwqzTWV5LV6,2020-07-16 18:07:28.386550,2022-11-17 16:29:43.564695
207226,2022-03-08,141706.83794142058,c74UUS,eIhXe3Ukgaq6a7nxFsLdk2aRxlEtRb8YGalT,tMPrY9VW5u6wXNbtsL56r9He6TvfhxYTHYQkPv1Oyu61RYrln96coY4sbJpIRHdejIgSQHe3B5Fp03FBQ8f9Wpsub35aoZSe4NWfHZhnlGonoIBPeYezDMyZuihgDGvPu1buCC8nSQlmvzQhTGtCdKAL7fCanQlWxdaGJRqQCyvnLIAUJ5iaFeqkR0gYZJ2hD26BCNtmb31BqIW8n6GnHCSa3LePX2YNC7jYkGa6anuD8ZKkpEHeLoVGM3Y,2020-02-23 23:28:26.866636,2021-11-15 16:31:37.422008
476143,2023-07-08,346000.75978439295,CEn7,5jEQE2zeZnyqLSOTiSZWx1JRRHBOO8AWmwSfuGdkmRTq2XfXvHQ6WY6j7LIyz2x7JSyGiBNBpfpKVQ3aDH2B3IB3Ukehler9yky1yfvqOZ0fd7dsIrEnWP1UJ5eveab17TyUfSXmLW5xbClx4ZLHNiqaxyM9DWGwGAk2lnN5csGDYgfC7IU1FXP9r,uw2dq2QYnUMaW9za928lehtIesQsfDkuUOXADanEKMhjEUHCjyDAHvVhwz5JIO5t6IjzH72ObAy8wgHGy1SwndDWoUNGs5FdN3yQjOMJQTiuRbXjcx3uPSMwr7Cd,2019-03-10 07:34:05.485127,2020-04-11 08:48:53.310318
13737,2023-03-07,417546.61188902165,VZlBO7y,Zhd9fDkJGxCW2vEJwP6O0JENJmtEiqqvCJO1kaqIMJCGKEcfcam3Z2TNvyCVXBjnTNzWdyW9Ct4VldqKY28DEo35OWCJSi2s36Y7MWIF7wivelBvStizLcuywj9p5UUikC3NbZgD7Q9QiEveVPue8IWXG9sA,3lu6ENnNTy2GciyOzBHSdDG6VV3zKyzcpACe4CNa0amZPDtnW80OZSka3OAtGY4Imoe59Tu7,2019-08-10 18:12:37.751567,2020-02-03 02:35:50.503816
302856,2021-03-13,58191.82426343637,zLC,r4NZVwyDRqRl8rledpg5JjrzLyWYPUN06cniMrhNj,MDTWsDEwa75KD8vbMaQzxhHbS3jvm4LEkPxBvc7YcQAmrTxvKK0JNdTaOUdoCTGWVo7udvDbjD2RM8S9w0mmUs1K15mYzU6ETJvWA5RJAb583fcSW0djVX436hxr,2021-10-10 01:11:54.286393,2019-03-13 11:30:47.170917
800688,2022-07-23,179471.38086879838,6,TlqdvO9JzK8aZi3uZ5txPiNIvpikpS46owtB8wq8sif2n3tWjzS0EjWV1Q2UVVdrg47EvCy5GDXWl2zEX5d0l4ZmvZzEPPVUY,qJaZ147w1aiCFF8pTaKeoNFxwoX26jCBRt0edlsqUmV3xsbhvVnSZVjLO539LJmNIzbybbc4h87clz2szG7C7TTTB6W33BpLnMjNDCkonbWHNc1nlqEN7QJSU0QRUMoQNfeX1vrx2xU2tsDCMJIC377Bhp0Pil0p6R9RkVvqhbXTHIAeh96ZiSYTlXNWFMQv,2019-10-20 12:21:12.994147,2020-08-24 18:32:27.416923
322606,2020-07-02,530069.2352304282,j2OMpTf,4CLfyybTTjjPdMOHi3EePk8HIoU2uxASIKSClPTJ7lZURuqZlDUwOJ50PQse9KNE5bLliFiupZfqCT3ygO738EtcjivfNgEkCpq9D3ZphBSeuhkCl1yh4GsfECdg5sCeAsfg9ezIDLp0tHS0aafrrfmXZKqrledC0xBEAfOd8Bu7DV9eExtu4ZI3sLjYP6yHDrFY2l9mKvWGn9rY,9zdJpNSGW6b35IK0Ny9jCVQPt0fghoGmAS4gUAeSDBB9yja0UOb6LkIyT13LUcduvsK6govPOIUhEwxIB5chGBd0XXY991Z6skh80S1vz53h69TPc2cYW5B6uyBKh1JwFpaxnt86GB54fMj5EYRYaxJkoXaBHQQWNBkagXmczcWaAjETPML0l3F7VUDeenWNWgr7dN9Brg6QfDBWGXB98iNjozAdvkvb1xZl3iqx74lPW,2019-03-31 01:04:32.216297,2023-05-14 09:50:31.554844
225130,2019-06-08,522763.30685455113,EoNN0W,BtLc8lA3V9dmFebe4dA6RZ78PSXZWfjdDvJZbXU4aAFGbmVBc0ihSaoEV92yCkTbMuCSWccoUdcS5yBXRUie0W7YJwElMDrZo9kzFf0Bniz53KIX5sCwZ6DKBAS0ColQxMm9hBhlQXpkAReO1VCFU2pHDRUY,YNl4TPgGRjarmaNIh7Wqt9dJlXmnUnnZLTtGwQm5P2J82r4algack6gRx2JCODpUGVOmnYDAvViMzxXtKGSDaOzWlCwzpYXORL4N8vGQre5WpIPJTCICTlrZZU7BHnXNn62irbVCnFZ6ee1nFpts9Hwe1HWOUd6YfBMs7nRTPd5ZHAKTlBo9qsUN06kJGE882yz1TRY10xhThnnm91j3uaEmfDD5JLkiPD5yWgnb3T9Qa2rOdLUZNYnNJsa,2022-06-02 16:02:09.997261,2020-09-27 23:52:50.766522
271240,2022-08-13,800216.3541736624,joJU7B,gObN8HAy6kQjJdgoYp3GukbVP2GFkkkcZFuxuZLwttTkVovo5xIxl4NWF4fiu9cL3e5fYjOAhHSLW13HP7aKqYh5h9YuvS03nRD3kjXQek7vIxnazurMLB0RHXKamZpP4ezeFXFFQb04yjMWyQEGoILNYypg44giCKmnO6NXMYsOhAzS,MSaoPNK59mLwN4wBMvVDXYLMbPTsStLrXbOmWTx7zC7OGm7jeFAuZe69Znzmd8NuVbkNpAT9STTVJ7JvFp,2020-11-07 01:18:51.384477,2023-07-12 15:51:17.517744
584626,2021-09-01,841886.0393512724,XE9hT,ocytx29Nj1zxE6LyNj59sZvL24tZBa3Twin9Lt4O2XGIrxKqRfaD4Y3uTLeocGHmqGVqDq5,y7FBAm4RJlnD8j1yzUGglEuEQ5sjvLgPU96Rl,2023-10-26 13:06:35.326295,2021-04-14 21:38:51.287435
424587,2021-11-07,741546.3076935684,X1LG,EnkxMFAD5rxMoI0mYz62IzvPRnhMq1PJXPQJ,hq5H13DM0cyAwml4QZw0yRC0uA9UZsQQY96MiJoGBdXbVIRdtdCc9AsR8R1WqN7lSc8kFdxSMPJOoqRkaYPy3N4S3Gky6PKpkr5zN5GcCIN3cfWOoUJmgDrMFSONNdk3Pts30WDCYT8WnkFbOpEdbJjpAhqMyUNOokME0jSjEv2Gctlr0L,2020-10-14 12:12:08.415316,2022-06-10 09:42:54.394832
687749,2019-07-17,61166.48456483157,Ip,1jnttiBGclFuSPoDNbg67dCYsFKFK1Q7ez7TPQuEGjLmiFVNhvbjvEqZwkuI1GXF4ekSO4OE82jNhs0hbGEVr7MCUjYVB6qJSuBkWJGveyjlvgZVvFPuOcUSKS0IqFysC6I3KGoEncU7tr2vP2qH1eQSek02iB2nFj9v2VE3RuAuOpvdC7x3C8C,HUBRmIPrzFEkTO1hAywtMA8IS5vVQ9xZmwIQtqIjFk2GczE4pkzJkBZienxhoP2tJl6B2S88cctmORArQI2FvORgmtNhSQlarrKh8uHAdT7F84cVMLzOjARCKqYrdlv0uJLx9KN75r3URlMqvZUYFdydY7BHcvdDSyWddMZ4rU6mQcOcQh55hIj8V5dgURJmntvtjDFPAMcX60Ycph,2020-04-20 20:01:08.119057,2019-08-31 01:36:02.409481
310091,2021-01-03,306414.71865204774,97qYcZEGl,wiw9HIb67nd86GoM9ozFMzC1UVMo1FZpUZ4UQiwUVawWle827f6sG3xckzLNJiHUyhelHczHreQKVpYEIPfoU6KteeAxX6A5WEO2klO9bJgigK5ITvktO5hOCi25uo6VmueWZvbhd2GCUyIDcP5p99q4qMUbwAyxEE0E1lE9DyzLNPpajejeftkHuBOsRM3i8CbPQ7hy1wAN8iJamdAhScvkmjm83Q7W4LtvhUhU67emhwz6qN2Z3QT7UnAE93,emRG5dZtNcHEcH0xeMSjArQKjLuMNj,2023-01-01 16:00:12.717941,2021-02-15 23:58:17.717461
812589,2019-07-10,881832.7352998613,jyMxz,d3k2FBBUgint7sK1jMuHsULESfrxz2jniab7lErQfClODv7LUb1GGYnpMERY1AfYqGwlBiJ72EXuWGMmzFIfp0GdrE7tYOL5f69A4gtEt3AV5dsdZGJbL7ZlGKbb4WeZ9hnMWtOtPbLgxIMJISBPKqXY7DqDwwfW7eb,95QpJjdnbgYAPKLsTj2XpN9uW8LIdMMLpby39glqlpD118tLTWmohqzTjhCjEIVOVEUUApg8JnXd6xe1Xn6GO5Kzj6oOEXcuX2rCj9xkOlrOGrvOoOKbpRPJHNsLPY5Q3OhmDD6zoLtArwHTlh4mWVtBQ0uPTCPKHEjITK6ti883bCdF46LoPmD48HgLipdqxHhh46CfMGg8HNynOJ2vfnKmXLwhx1ztm5u9vPGetpO2x,2020-09-06 18:44:49.372382,2022-09-24 00:50:53.385831
995440,2023-12-12,573915.4384669954,5j8lF,sydqfbAgIiIeFUt,KSAgkIVUa8TTbzyJpikDaD3YaoH5D4NWbOaA9za7WgI6HOzvKtRymtzvNQUUYHKXrmO5NvUNgjtjVL5yhKIs816sFsShYSVRViQaOb5jLvSdlPzrsYpqoR,2020-11-11 17:12:37.774117,2019-12-23 03:34:35.001599
744523,2021-06-30,403307.1708202763,vI,LAxl1RB4opW3HQx5RLM5dPJpvmnWTtDzvraYzbLnRy09nSXTlyN5Qx6H2QjUWs2InuqijdAGrkEO6J6mCyCippINV4AUzHASCUNeWEoCcZO4TbxsDxRRy4ap8M0SqrMaMEVHUZ5SC95oVQ56PrQ1Jseqaq9affej2deE3Dr,dSIVq4Gjkl5fHjKCOHoUJDIiuWyt0nz082rRKs0OevTAthr8VnHP1uUJGqcYktgvREDdOIPJS8CFjH3YG5f1wbMe49GYH7C,2022-08-10 11:11:47.503689,2022-05-19 01:11:34.381335
29131,2021-07-28,103066.88163573563,XmM,egLpAKitFIGKUFr7bgjM3Xj1O9mt6tGsJjQ5pgek0jnjJvMO8VxUILejwpocwvjg9Eulw8YmQd9BwKWMtpG1NXJYR3tHISDHfWAZARKGP6smI9FAZTBOzn3zuoGcF9PJk9Rz2vQVcpbb4R6GtAHwBIJlTjqlCjjMoVsXXSo6P,oHbh6NgDbQHuCVF70bFcpO7SauLiMbRsLYK31Vy7UjLOKZ23pvv1fVAgcgrSTNxf43wO3QKRZ2hj3G1l1GddfDPQAj9um6ejDxzqczWEC1VN80YRYZDx4ZBPPNmbtuVD0,2022-03-03 05:37:00.230928,2023-01-29 10:41:02.443567
343933,2022-02-04,400827.8925972526,9fGFEM,K86UqvZKxrMLu274GcVsyAPHLpoR,LoxxXfsHdWXjAA6xEWtZL5tZK1LfuL10dgjZfTxTPMkhBB2ugeYBBvsMyMuXrcME0K0OmYtkm5Tvg7rdQ1EbAmlMZQg4g4MWPEH93mXmVwK20HlbkLWcnrKemWkS4r6zj5xPpTkJsV3wU2yI0ubNZfdiv4upXGQHWapGm5hzFgxhD53EYYjimx4YPwg,2022-04-02 18:14:09.224145,2022-01-04 10:27:23.590363
475890,2019-06-23,742518.6122818111,0JhGT71Rr,ESLH,hbbrrH5fK7SkQF9z3vJmVxFt8Lf7xqFdc2E3ot0EszfFvwwkN4zkMUIq9jcSgSQno7jTvqUUrotDv8BpWieeiqiYNYPQTTb9LsyoMqpaHPX9NMm21s4tB,2023-10-26 14:58:39.041762,2019-04-10 10:27:43.465627
11517,2020-12-24,932262.5165214499,11C2RPK2u,EkDKwIJmHgB5R0K3HwBxziU0u1Z9vufelY31LZoJDaRirHezLe1F6uqlDwnehbyRrgmPRSOPUut7C9xU5u1rM,Lj8DKgHHacgE6,2022-11-23 03:37:19.425438,2022-10-21 05:33:33.261158
56090,2022-11-18,946331.6742888499,guo,tnnEtCQ7JSW2hgT7kInyfu2tzSGw21o5RFl2BoO9mp5CQb0BeHtanc4rgrxzjgqV74HZdyaZsAQfURg6uhJMJ2XpH61FvGZo7KwGxaHGxa4bRdZ9ltskxRSqEQR52L8IFhi2nJpYyQXunuYCWB8KF,60rTK9aOYWF7nMCfiCSPgFZEaJVQA6RNoIf2iYchojn0aG0tMMCUO95aUKK6y613MrfHvbPvuVzObj0hXIJ299DLHZLvWKzYxKdJZA8VoUJSBTB0vBiIflHQnQGPUZaupkpBWPqJNYkDSeCIiYLDYeTR4r1zuF91RrYGvcIHRvuEDivQy5NLr2NHYBBySJyJY7HtSgK2T8yaL9g6AFyqz,2021-07-22 06:27:41.687113,2021-11-21 22:57:39.920147
532485,2019-02-19,25819.439996625726,sjkrlZw8X0,aBDNvv4ZzfI8n1Hq6E9GKrTh7TpEuqxWhfqrw0zxioa0Jcc94fyRe3ftUvCdvOFGveAWXow6bzEi75TdUBZItvGjPrUIATDLfx2HtXifgJAHQBpm2TLMCW5Af6jZfgUT,4qDSBznygx5GTAdIJag1RDfgdv6DgH7x7s66lKluOsFeuxwhEERVV6IaZD2pxXaRKeqDT8VAMNA57tOLcPY1Th1ouaGNOexzYgfjdLVxr5oM7HBrG5JTWjRh1TJzDvZCkgh8WwuRBKnIRmavQKJJ3ne4LBoHJax7eQzNRqVrl5svZe74eVUFU8BqMvfDRDfb3oyzf4JbZt3VprO1Iocj9kYLB8VWFayEioq,2022-02-19 12:18:46.830509,2021-12-05 14:45:11.946970
610860,2022-10-14,58619.677679431574,xB3tQCn0,4gFQRW1TCGSlLnm99XK6IRYgUvtQOgtoQ0uo5tpJtiVM2SjqtMaPt6docHpq3XFMjCwe1Nbl2rwYI8Ql5qRm,u2nAiO8iAaxwS9H5W,2023-05-25 12:46:28.783440,2019-07-07 19:34:03.199557
137584,2020-11-27,943149.7056997448,Wd7,8pBBck5Y8h6LKh7HumwhXPURBQwrFwntlCc5KbIShxxFNKDB5hCwfqMocVaFc5mlRw30Sr1AHiOZE4Eqr3JpP30uBOJUP9Qa9TSpVboEOeLJ8SuQgY4MrI5FhJXSpuzJPKIUfoJBt3JZh4O5eJ,XPJcElvAiXC6uYaxGwV3Dn,2021-05-29 00:32:00.887767,2019-12-10 15:41:13.578596
382332,2021-10-28,286671.7060063123,9,znttfZFxnBaeA8NZFueogdPuLUPbZ94Xn5l6ZQ6SEVYW4LrpZ3cDWI7LsrsKYhScFBQtVelnztJ4LXLetoojB4hF1Hxrq5tdFovg6QoHvVirRYpX9irhMer1dlpIMGO8Xb7CzyqaUNepVdSMswlKz2EFKgngD17lBcZIXJEY29ANNH07adUomtlU7YWFktOnLWBzR1c72kigmNxSzhXrbMrl1MGLMByvH5ps8E7ZE7yc4g1KqKHMztK2,Em9ZIH1OlrOVH3KKmHi6Bz9FmpLSSC9CZQPa3hs2beqZMaOTKO9UEpfsV8oO6qG8hDqcb1pWHfGFbp,2019-11-11 06:43:24.536667,2022-05-12 05:06:24.590135
